Using cuda device
Find 9524 files.
Reading 9524 files...
Read 989 sequences.
VQVAE(
  (egru): GRU(89, 96)
  (gru): GRU(96, 96)
  (relu): LeakyReLU(negative_slope=0.01)
  (dgru): GRU(96, 96)
  (linear): Linear(in_features=96, out_features=96, bias=True)
  (vq_layer): VectorQuantizer()
)
Start trainning...
Epoch 1
-----------------
vq_loss:  tensor(0., device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0960, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5872e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4101e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0302, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6183e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8479e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0300, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3304e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0295, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5496e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0313, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4651e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0338, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1802e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0307, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3727e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5136e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0352, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3699e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1461e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0281, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3637e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0309, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3143e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0276, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3143e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4810e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0309, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4204e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0288, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8539e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0315, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2102e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7367e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1344e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4075e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0344, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3103e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0302, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3276e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0317, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4944e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0313, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5465e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6004e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4994e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0274, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6220e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6217e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0304, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2765e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0350, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6508e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0318, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4962e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5565e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0308, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4686e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0332, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3843e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0295, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5835e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0287, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2904e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(6.4488e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0334, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5413e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0366, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0667e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0364, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3839e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0282, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8182e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0314, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6300e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6046e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0308, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8965e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6014e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0288, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3213e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0280, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5925e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0309, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7509e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6892e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3668e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0316, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3670e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0317, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2026e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0313, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4035e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0285, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1003e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0283, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3024e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5386e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5462e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0344, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7829e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4256e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0353, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2690e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0327, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3067e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0314, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8972e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3964e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0279, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7612e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0312, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4274e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0313, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1982e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0320, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7416e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7696e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0322, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5130e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0289, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2653e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0305, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6897e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0283, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0178e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5335e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0333, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5352e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0317, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4981e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0315, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4315e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7552e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0292, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5253e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3143e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0315, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3189e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0316, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5564e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5555e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0287, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4876e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8674e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0290, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3310e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3458e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8329e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8406e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0282, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7179e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0304, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8857e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0283, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6005e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0333, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4302e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7279e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0270, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4296e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0284, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4298e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0296, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4259e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0291, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3956e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0267, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3753e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0307, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6411e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5219e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0302, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6086e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0287, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5442e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0265, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6122e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0316, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6580e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0312, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5432e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2244e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0334, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4217e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0309, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7605e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0288, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2544e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0307, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5304e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0305, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2159e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0324, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7929e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0364, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7153e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0305, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4214e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0279, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8467e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0344, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8669e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0294, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0499e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2622e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1826e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0342, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.8145e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0321, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2461e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0312, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5998e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5770e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1877e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0301, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6229e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0262, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0688e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4260e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0328, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3776e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0303, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6151e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0285, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3538e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0324, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7421e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0311, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3235e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2009e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0299, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4197e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5176e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0298, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5016e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0291, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4875e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0297, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3493e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0283, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2709e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0281, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7088e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0310, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2758e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0306, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2512e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0315, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7819e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0282, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5846e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0277, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5839e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0289, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.6634e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0305, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0790e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0281, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.5630e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0292, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2897e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0327, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2041e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0308, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2700e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0323, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1880e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3645e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0293, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.4886e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0307, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.7035e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0290, device='cuda:0', grad_fn=<MeanBackward0>)
